companyName,datePublished,ratingValue,reviewBody
Square Canada Inc.,2022-07-01T00:00:00,1,Square seemed like a great idea for our website payment gateway until we lost about $7k in chargebacks because they have the worst credit card verification program in the entire world.I went back to PayPal because otherwise Square would keep screwing up.
Square Canada Inc.,2022-06-23T00:00:00,5,I have had a great experience using Square for my Smale Mental Health Business. The application has helped my business to grow by giving me access to team management and depositing monies directly into my business account. I use their online terminal and invoicing system every day as my business is primarily online. When my business was in-person I used terminals that were of great help to receive payments.
Square Canada Inc.,2022-06-22T00:00:00,5,"I absolutely love square, the p.o.s. is easy to use, keeps track of all my inventory and people while being very tiny but mighty!! They offer a free e-commerce website and it tracks all of the online and in store purchases and stock. Look no further than Square for your p.o.s system for your small, expanding or large company.Thank you Square team for an amazing product!!! Ideal Treasures Sask"
Square Canada Inc.,2022-06-22T00:00:00,5,Square has been the perfect solution for my small business needs.  I appreciate how easy it is to invoice customers and for them to pay the invoices- my customers have commented how easy this process is.  Loading product up on my website is extremely easy and the site looks great.  Taking payments at in the shop is as easy as clients paying on line for their invoices.  I highly recommend this system.
Square Canada Inc.,2022-06-20T00:00:00,5,"I tried square and the mag swipe reader at my first crafters event last weekend. Loved it!! It's easy to use, fast processing with my older I-phone, I didn't miss out on any sales, and my customers were impressed with the fact they had a professional looking receipt sent right to them. :) I think I'll be upgrading in the future to the tap reader though."
Square Canada Inc.,2022-06-16T00:00:00,5,"I own a tiny independent business and I am VERY low tech. I sell my goods at craft shows was stressed and intimidated when I realized that I needed to carry out remote points of sale! I am amazed that my experience with Square since I started using it 8 months ago, has been consistently positive! It’s easy to use, customers find it quick and easy to navigate and request a virtual receipt and I absolutely LOVE the Square debit Mastercard!!"
Square Canada Inc.,2022-06-22T00:00:00,5,"I love square for my small business! Many different devices for payment options which includes a small, easily transportable device which I use because I travel for work. Great customer service, fair fees and money is always deposited into your account the next day (as opposed to some companies take up to a week).Highly recommend Square!!"
Square Canada Inc.,2022-06-16T00:00:00,5,I've been very happy using Square for my small business.  Fees are much lower than renting credit card terminals + paying fees on the different credit cards used for payment.  Square simplifies with one rate for credit cards and one fee for debit cards.  They are also cheap to replace if one gets damaged compared to a hand held credit card terminal.
Square Canada Inc.,2022-08-02T00:00:00,1,"I use to be happy to use square to accept payments with my businesses, until they randomly chose to freeze my account and withhold over $20,000.00 of my hard earned money. This happen 3 weeks ago and no one I speak with can do anything about it. They asked for an invoice with my customers signed signature (which I provided) I was promised that my account would be unlocked after 2 business days and here we are almost a month later and I still have no answer or access to my funds. This is unacceptable and unprofessional. Terrible customer service."
Square Canada Inc.,2022-06-22T00:00:00,5,"I love square for my Bed and Breakfast Art Gallery business! I am able to get more sales having square that would otherwise have to be cash. I can see at a glance how my business is doing in the reports, making it easy when talking my accountant.  We are also situated a long way from a city center so the direct deposit is great!"
